CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	MALE_STANDARD_LENGTH	MALE_MASS	FEMALE_STANDARD_LENGTH	FEMALE_MASS	MALE_LAT	MALE_LONG	FEMALE_LAT	FEMALE_LONG	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	SAMPLE_NO	SL	MASS	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	23		0.0049	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	24		0.0048	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	25		0.0048	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	26		0.0049	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	27		0.0047	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	28		0.0050	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	29		0.0046	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	30		0.0045	
76	26/01/2023	white	CPRE372	CPRE209	core	Pretty Patches	102.30	58.01	102.40	52.70	-16.622	146.042	-16.622	146.042	27	168	3	2	69	31		0.0043	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	1		0.0035	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	2		0.0034	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	3		0.0032	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	4		0.0034	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	5		0.0034	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	6		0.0035	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	7		0.0033	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	8		0.0036	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	9		0.0034	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	10		0.0036	
77	29/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	3	72	11		0.0034	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	1		0.0048	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	2		0.0046	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	3		0.0049	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	4		0.0038	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	5		0.0047	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	6		0.0044	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	7		0.0048	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	8		0.0040	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	9		0.0048	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	10		0.0044	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	11		0.0040	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	12		0.0044	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	13		0.0046	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	14		0.0047	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	15		0.0045	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	16		0.0049	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	17		0.0050	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	18		0.0043	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	19		0.0050	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	20		0.0047	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	21		0.0047	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	22		0.0041	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	23		0.0046	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	24		0.0043	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	25		0.0045	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	26		0.0044	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	27		0.0048	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	28		0.0045	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	29		0.0048	
78	30/01/2023	some color	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	28.5	208	3	3	73	30		0.0048	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	1		0.0035	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	2		0.0033	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	3		0.0035	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	4		0.0034	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	5		0.0036	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	6		0.0030	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	7		0.0032	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	8		0.0035	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	9		0.0034	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	10		0.0033	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	11		0.0037	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	12		0.0033	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	13		0.0037	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	14		0.0038	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	15		0.0035	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	16		0.0035	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	17		0.0036	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	18		0.0035	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	19		0.0038	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	20		0.0036	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	21		0.0039	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	22		0.0039	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	23		0.0037	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	24		0.0036	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	25		0.0035	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	26		0.0038	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	27		0.0036	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	28		0.0036	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	29		0.0042	
79	31/01/2023	white	CARL344	CARL370	core	Arlington Reef	80.34	23.91	83.54	29.23	-16.702	145.986	-16.702	145.986	30	112	3	3	74	30		NA	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	1		0.0046	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	2		0.0051	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	3		0.0051	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	4		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	5		0.0051	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	6		0.0045	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	7		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	8		0.0048	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	9		0.0048	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	10		0.0051	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	11		0.0051	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	12		0.0052	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	13		0.0052	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	14		0.0048	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	15		0.0048	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	16		0.0048	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	17		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	18		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	19		0.0048	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	20		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	21		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	22		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	23		0.0049	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	24		0.0051	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	25		0.0052	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	26		0.0050	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	27		0.0047	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	28		0.0051	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	29		0.0048	
80	1/02/2023	white	CARL237	CARL219	core	Arlington Reef	91.50	36.70	86.50	31.03	-16.702	145.986	-16.702	145.986	27	247	3	2	75	30		0.0049	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	1		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	2		0.0034	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	3		0.0039	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	4		0.0040	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	5		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	6		0.0033	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	7		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	8		0.0037	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	9		0.0034	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	10		0.0038	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	11		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	12		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	13		0.0038	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	14		0.0037	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	15		0.0034	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	16		0.0038	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	17		0.0035	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	18		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	19		0.0037	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	20		0.0037	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	21		0.0040	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	22		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	23		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	24		0.0039	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	25		0.0035	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	26		0.0039	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	27		0.0036	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	28		0.0035	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	29		0.0037	
81	3/02/2023	white	CARL230	CARL235	core	Arlington Reef	86.84	32.40	85.80	31.36	-16.702	145.986	-16.702	145.986	27	253	3	1	77	30		0.0038	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	1		0.0043	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	2		0.0047	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	3		0.0047	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	4		0.0048	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	5		0.0048	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	6		0.0045	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	7		0.0050	
83	4/02/2023	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	5	78	8		0.0046	
